344.2022587
196.3360712
161.0011978
146
76.1255989
67
50.2445243
41
37.45619439
24.50273785
18.66666667
18.2609514
15.55321697
15
7.503935661
6.041067762
5.739048597
1.207734428
1.041067762
1
